El O
Presidente O
( O
habla O
en O
inglés O
): O
Doy O
ahora O
la O
palabra O
al O
representante O
de O
la O
República O
Islámica O
del O
Irán O
. O

La O
UE B-ORG
rechaza O
el O
llamamiento O
de O
Alemania B-MISC
para O
boicotar O
el O
cordero O
británico B-MISC
. O

El B-PER
Presidente O
interino O
( O
habla O
en O
inglés O
): O
Doy O
la O
palabra O
al O
representante O
de O
la O
República O
Islámica O
del O
Irán O
. O

El B-LOC
Comité O
recomienda O
que O
el O
Estado O
Parte O
adopte O
todas O
las O
medidas O
necesarias O
para O
garantizar O
la O
igualdad O
de O
oportunidades O
de O
hombres O
y O
mujeres O
en O
materia O
de O
empleo O
, O
incluida O
la O
igualdad O
de O
oportunidades O
de O
hombres O
y O
mujeres O
en O
el O
empleo O
. O

La O
Comisión B-ORG
Europea I-ORG
dijo O
el O
jueves O
que O
no O
estaba O
de O
acuerdo O
con O
la O
recomendación O
alemana B-MISC
a O
los O
consumidores O
de O
evitar O
la O
carne O
de O
cordero O
británica B-MISC
hasta O
que O
los O
científicos O
determinen O
si O
la O
enfermedad O
de O
la O
vaca O
loca O
puede O
ser O
transmitida O
a O
las O
ovejas O
. O

Werner B-PER
Zwingmann I-PER
, O
representante O
de O
Alemania B-LOC
en O
el O
comité O
veterinario O
de O
la O
Unión O
Europea O
, O
dijo O
el O
miércoles O
que O
los O
consumidores O
deberían O
comprar O
carne O
de O
oveja O
de O
países O
distintos O
de O
Gran O
Bretaña B-LOC
hasta O
que O
el O
consejo O
científico O
fuera O
más O
claro O
. O

" O
No O
apoyamos O
ninguna O
recomendación O
de O
este O
tipo O
porque O
no O
vemos O
motivos O
para O
ello O
" O
, O
dijo O
el O
portavoz O
principal O
de O
la O
Comisión B-ORG
, O
Nikolaus B-PER
van I-PER
der I-PER
Pas I-PER
, O
en O
una O
exposición O
de O
prensa O
. O

Dijo O
que O
se O
necesitaban O
más O
estudios O
científicos O
y O
que O
, O
si O
se O
descubriera O
que O
se O
necesitaban O
medidas O
, O
la O
Unión B-ORG
Europea I-ORG
debería O
tomarlas O
. O

Dijo O
que O
la O
propuesta O
del O
Comisario O
de O
Agricultura O
de O
la O
UE B-ORG
, O
