Afgaande O
op O
eerdere O
berichten O
was O
dit O
vroeger O
een O
goede O
plek, B-TARGET
maar O
nu O
niet O
meer. O

Wij, O
we O
waren O
met O
z'n O
vieren, O
kwamen O
's O
middags O
aan O
- O
de O
zaak O
was O
leeg O
- O
en O
het O
personeel B-TARGET
deed O
alsof O
we O
ons O
aan O
hen O
opdrongen O
en O
ze O
waren O
erg O
onbeleefd. O

Ze O
brachten O
ons O
nooit O
gratis O
noedels, O
negeerden O
herhaalde O
verzoeken O
om O
suiker, O
en O
gooiden O
onze O
borden O
op O
tafel. O

Het O
eten B-TARGET
was O
waardeloos O
- O
te O
zoet O
of O
te O
zout O
en O
de O
porties B-TARGET
klein. O

Na O
dit O
alles, O
klaagden O
ze O
tegen O
mij O
over O
de O
kleine O
fooi. O

Vermijd O
deze O
plek! B-TARGET

Ik O
heb O
vele O
malen O
bij O
Saul O
gegeten, O
het O
eten B-TARGET
is O
altijd O
consequent, O
schandalig O
goed. O

Saul B-TARGET
is O
het O
beste O
restaurant O
in O
Smith O
Street O
en O
in O
Brooklyn. O

De O
gekonfijte B-TARGET
eend I-TARGET
is O
altijd O
geweldig O
en O
de O
terrine B-TARGET
van I-TARGET
ganzenlever I-TARGET
met I-TARGET
vijgen I-TARGET
was O
niet O
van O
deze O
wereld. O

De O
wijnkaart B-TARGET
is O
interessant O
en O
heeft O
veel O
goede O
waarden. O

Voor O
de O
prijs O
kun O
je O
in O
Manhattan O
niet O
zo O
goed O
eten. O

Ik O
was O
erg O
teleurgesteld O
in O
dit O
restaurant. B-TARGET

Ive O
vroeg O
een O
kar B-TARGET
bediende I-TARGET
voor O
een O
lotus O
blad O
gewikkeld O
rijst O
en O
ze O
antwoordde O
terug O
rijst O
en O
net O
liep O
weg. O

Ik O
moest O
haar O
drie O
keer O
vragen O
voordat O
ze O
eindelijk O
terugkwam O
met O
de O
schotel O
die O
ik O
heb O
gevraagd. O

Het O
eten B-TARGET
was O
oké, O
niets O
geweldigs. O

Chow B-TARGET
fun I-TARGET
was O
droog; O
pork B-TARGET
shu I-TARGET
mai I-TARGET
was O
meer O
dan O
gewoonlijk O
vettig O
en O
ik O
moest O
een O
tafel O
delen O
met O
een O
luidruchtige O
en O
onbeschofte O
familie. O

Ik/wij O
zullen O
nooit O
meer O
teruggaan O
naar O
deze O
plek. B-TARGET

Ging O
op O
een O
3 O
daagse O
oester O
eetbui, O
met O
Fish B-TARGET
brengen O
het O
sluiten, O
en O
ik O
ben O
zo O
blij O
dat O
dit O
was O
de O
plaats O
waar O
het O
O O
reis O
eindigde, O
want O
het O
was O
zo O
geweldig! O

Service B-TARGET
was O
devine, O
oesters B-TARGET
waar O
een O
sensuele O
als O
ze O
komen, O
en O
de O
prijs O
kan O
niet O
worden O
verslaan!!! O

Je O
kunt O
hier O
niet O
fout O
gaan. O

Elke O
keer O
als O
ik O
in O
New O
York O
ben O
maak O
ik O
er O
een O
punt O
van O
om O
Restaurant B-TARGET
Saul I-TARGET
op O
Smith O
Street O
te O
bezoeken. O

Alles O
is O
altijd O
perfect O
gekookt, O
de O
service B-TARGET
is O
uitstekend, O
het O
decor B-TARGET
koel O
en O
ingetogen. O

Ik O
had O
de O
eendenborst B-TARGET
special I-TARGET
bij O
mijn O
laatste O
bezoek O
en O
het O
was O
ongelooflijk. O

Ik O
kan O
niet O
wachten O
op O
mijn O
volgende O
bezoek. O

Ik O
had O
mijn O
ogen O
op O
deze O
plek O
laten O
vallen O
en O
beloofde O
mezelf O
dat O
ik O
het O
op O
een O
dag O
zou O
'proberen'. O

En O
ik O
haat O
het O
om O
dit O
te O
zeggen, O
maar O
ik O
betwijfel O
of O
ik O
ooit O
terug O
zal O
gaan. O

Het O
eten B-TARGET
is O
erg O
gemiddeld...het O
Thaise B-TARGET
fusion I-TARGET
spul I-TARGET
is O
een O
beetje O
te O
zoet, O
alles O
wat O
ze O
hier O
serveren O
is O
te O
zoet. O

Het O
enige O
waar O
ik O
matig O
van O
genoten O
heb O
was O
hun O
gegrilde O
kip O
special B-TARGET
met I-TARGET
Edamame I-TARGET
puree. I-TARGET

Ik O
had O
nog O
nooit O
Edamame B-TARGET
puree I-TARGET
gehad, O
maar O
ik O
vond O
het O
vernieuwend O
en O
lekker O
(had O
wel O
wat O
meer O
zout O
gemogen). O

Hoe O
dan O
ook, O
als O
je O
in O
de O
buurt O
bent O
om O
lekker O
te O
eten, O
zou O
ik O
mijn O
tijd O
niet O
verspillen O
door O
iets O
te O
zoeken, O
ga O
liever O
naar O
de O
overkant O
van O
de O
straat O
naar O
Tamari. O

Het O
decor B-TARGET
is O
goed...maar O
ze O
moeten O
ECHT O
die O
ventilator B-TARGET
in O
het O
plafond O
schoonmaken...het O
is O
nogal O
onsmakelijk, O
en O
doodt O
je O
poging O
om O
deze O
plek B-TARGET
er O
strak O
en O
modern O
uit O
te O
laten O
zien. O

We O
aten O
buiten O
bij O
Haru's O
Sake O
bar O
omdat O
Haru's O
restaurant O
ernaast O
overvol O
zat. O

Wat O
is O
het O
verschil O
tussen O
die O
twee? O

Hun O
sake B-TARGET
lijst I-TARGET
was O
uitgebreid, O
maar O
wij O
waren O
op O
zoek O
naar O
Purple O
Haze, O
die O
