Судя O
по O
предыдущим O
сообщениям, O
раньше O
это O
было O
хорошее O
место, B-TARGET
но O
не O
теперь. O

Мы, O
четверо O
из O
нас, O
пришли O
в O
полдень O
- O
место O
было O
пустым O
- O
и O
персонал B-TARGET
вел O
себя O
так, O
как O
будто O
мы O
навязывались O
им, O
и O
они O
были O
очень O
грубы. O

Они O
не O
принесли O
нам O
лапшу, O
проигнорировали O
неоднократные O
просьбы O
о O
сахаре O
и O
бросили O
нашу O
посуду O
на O
стол. O

Еда B-TARGET
была O
паршивой O
- O
слишком O
сладкой O
или O
слишком O
соленой, O
а O
порции B-TARGET
крошечными. O

После O
всего O
этого O
они O
жаловались O
мне O
на O
маленькие O
чаевые. O

Избегайте O
этого O
места! B-TARGET

Я O
ел O
в O
Saul O
много O
раз, O
еда B-TARGET
всегда O
неизменно, O
возмутительно O
хороша. O

Saul B-TARGET
- O
лучший O
ресторан O
на O
Смит-стрит O
и O
в O
Бруклине. O

Утиное B-TARGET
конфи I-TARGET
всегда O
потрясающее, O
а O
террин O
из O
фуа-гра B-TARGET
с I-TARGET
инжиром I-TARGET
был O
вне O
этого O
мира. O

Карта O
вин B-TARGET
интересна O
и O
имеет O
много O
хороших O
ценностей. O

За O
такую O
цену O
вы O
не O
сможете O
так O
хорошо O
поесть O
на O
Манхэттене. O

Я O
был O
очень O
разочарован O
этим O
рестораном. B-TARGET

Я O
попросил O
у O
служащей B-TARGET
тележки I-TARGET
рис, O
обернутый O
листьями O
лотоса, O
она O
ответила, O
что O
рис, O
и O
просто O
ушла. O

Мне O
пришлось O
просить O
ее O
три O
раза, O
прежде O
чем O
она O
наконец O
вернулась O
с O
блюдом, O
которое O
я O
просил. O

Еда B-TARGET
была O
нормальной, O
ничего O
выдающегося. O

Chow B-TARGET
fun I-TARGET
был O
сухим; O
свинина B-TARGET
shu I-TARGET
mai I-TARGET
была O
более O
чем O
обычно O
жирной, O
и O
мне O
пришлось O
сидеть O
за O
одним O
столом O
с O
громкой O
и O
грубой O
семьей. O

Я/мы O
никогда O
больше O
не O
вернемся O
в O
это O
место. B-TARGET

Я O
был O
в O
3-дневном O
устричном O
загуле, O
когда O
Рыба B-TARGET
принесла O
закрытие, O
и O
я O
так O
рад, O
что O
это O
было O
место, O
где O
закончилась O
поездка, O
потому O
что O
это O
было O
так O
здорово! O

Обслуживание B-TARGET
было O
великолепным, O
устрицы B-TARGET
были O
чувственными, O
как O
они O
приходят, O
и O
цена O
не O
может O
быть O
избита!!! O

Вы O
не O
можете O
ошибиться O
здесь. O

Каждый O
раз, O
когда O
я O
бываю O
в O
Нью-Йорке, O
я O
обязательно O
посещаю O
ресторан B-TARGET
"Саул" I-TARGET
на O
Смит-стрит. O

Все O
всегда O
приготовлено O
идеально, O
обслуживание B-TARGET
превосходное, O
декор B-TARGET
прохладный O
и O
сдержанный. O

В O
свой O
последний O
визит O
я O
попробовал B-TARGET
специальное I-TARGET
блюдо I-TARGET
из O
утиной O
грудки, O
и O
оно O
было O
невероятным. O

Не O
могу O
дождаться O
следующего O
визита. O

Я O
присматривался O
к O
этому O
месту, O
обещая O
себе, O
что O
однажды O
"попробую". O

И O
мне O
неприятно O
это O
говорить, O
но O
я O
сомневаюсь, O
что O
когда-нибудь O
вернусь. O

Еда B-TARGET
очень O
средняя... O
тайская B-TARGET
кухня O
немного O
слишком O
сладкая, O
все, O
что O
здесь O
подают, O
слишком O
сладкое. O

Единственное, O
что O
мне O
умеренно O
понравилось, O
это O
их O
специальное O
блюдо O
- O
курица-гриль B-TARGET
с I-TARGET
пюре I-TARGET
из I-TARGET
эдамаме. I-TARGET

Я O
никогда O
раньше O
не O
пробовал O
пюре B-TARGET
из I-TARGET
эдамаме, I-TARGET
но O
мне O
показалось, O
что O
это O
инновационное O
и O
вкусное O
блюдо O
(можно O
было O
бы O
использовать O
немного O
больше O
соли). O

В O
любом O
случае, O
если O
вы O
находитесь O
в O
этом O
районе, O
чтобы O
поесть O
хорошей O
еды, O
я O
бы O
не O
стал O
тратить O
время O
на O
поиски, O
а O
пошел O
бы O
через O
дорогу O
в O
Tamari. O

Декор B-TARGET
ночной... O
но O
им O
РЕАЛЬНО O
нужно O
убрать O
эту O
вентиляцию B-TARGET
в I-TARGET
потолке... I-TARGET
она O
неаппетитная O
и O
убивает O
все O
ваши O
усилия, O
чтобы O
это O
место B-TARGET
выглядело O
элегантным O
и O
современным. O

Мы O
ели O
на O
улице O
в O
саке-баре O
Haru's, O
потому O
что O
