Today O
meeting O
at O
the O
Centro O
S. O
Chiara O

Breast O
milk O
, O
sos O
di O
Pedrotti B-PER

Only O
60 O
% O
to O
70 O
% O
of O
Trentino O
mothers O
breast O
- O
feed O
their O
children O
after O
4 O
months O
of O
age O
. O

The O
first O
week O
of O
October O
was O
declared O
an O
international O
week O
of O
breast O
- O
feeding O
. O

Today O
at O
5.30 O
p.m. O
at O
the O
Cultural O
Center O
S. O
Chiara O
we O
will O
talk O
about O
breastfeeding O
in O
Trentino B-LOC
, O
moms O
with O
many O
doubts O
, O
babies O
who O
are O
not O
always O
guaranteed O
the O
right O
to O
better O
nutrition O
. O

Dino B-PER
Pedrotti I-PER
will O
talk O
about O
these O
problems O
. O

If O
I O
were O
a O
newborn O
- O
writes O
Dino B-PER
Pedrotti I-PER
- O
I O
would O
like O
to O
find O
a O
world O
that O
welcomes O
me O
well O
and O
helps O
me O
realize O
myself O
. O

I O
would O
first O
of O
all O
like O
to O
have O
a O
safe O
birth O
( O
and O
throughout O
Trentino B-LOC
this O
" O
first O
right O
" O
has O
been O
insured O
) O
; O

But O
soon O
after O
I O
wish O
I O
had O
so O
many O
cuddles O
and O
a O
lot O
of O
mom O
's O
milk O
. O

This O
" O
second O
right O
" O
of O
every O
citizen O
is O
not O
always O
insured O
in O
the O
province B-LOC
of I-LOC
Trento I-LOC
, O
as O
any O
newborn O
would O
like O
. O

This O
is O
the O
problem O
we O
will O
discuss O
with O
politicians O
, O
health O
professionals O
, O
citizens O
. O

Alderman O
Andreolli B-PER
will O
be O
present O
. O

Where O
can O
mothers O
find O
help O
in O
case O
of O
difficulty O
? O

Every O
month O
10 O
% O
of O
our O
mothers O
lose O
their O
milk O
. O

At O
four O
months O
60 O
to O
70 O
% O
of O
Trentino O
mothers O
breast O
- O
feeding O
. O

In O
Scandinavia B-LOC
breast O
- O
feeding O
mothers O
at O
80 O
to O
90 O
% O
. O

This O
is O
the O
objective O
we O
are O
aiming O
for O
and O
which O
we O
must O
